Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;mean;std;threshold;max;min;Condition_2;Condition_1
593-95-4461;C;Naypyitaw;Member;Male;Home and lifestyle;74.86;1;3.7430000000000003;78.603;3/24/2019;14:49:00.0;Cash;74.86;4.761904762;3.743;6.9;316.1330454545454;206.7295037045335;620.1885111136005;936.321556568146;0;True;True
594-34-4444;A;Yangon;Normal;Male;Electronic accessories;97.16;1;4.8580000000000005;102.018;3/8/2019;20:38:00.0;Ewallet;97.16;4.761904762;4.858;7.2;284.1261818181818;266.55255264621576;799.6576579386473;1083.7838397568291;0;True;True
595-11-5460;A;Yangon;Normal;Male;Health and beauty;96.58;2;9.658000000000001;202.818;3/15/2019;10:12:00.0;Credit card;193.16;4.761904762;9.658;5.1;245.20125;211.0398886756956;633.1196660270869;878.3209160270868;0;True;True
595-27-4851;A;Yangon;Normal;Female;Fashion accessories;54.28;7;18.998;398.958;1/27/2019;18:05:00.0;Ewallet;379.96;4.761904762;18.998;9.3;331.1355;194.24026289109062;582.7207886732718;913.8562886732718;0;True;True
595-86-2894;C;Naypyitaw;Member;Male;Fashion accessories;96.98;4;19.396;407.316;2/6/2019;17:20:00.0;Ewallet;387.92;4.761904762;19.396;9.4;223.49411538461538;115.00471730019633;345.014151900589;568.5082672852044;0;True;True
595-94-9924;A;Yangon;Member;Female;Health and beauty;27.73;5;6.932500000000001;145.5825;3/26/2019;20:21:00.0;Credit card;138.65;4.761904762;6.9325;4.2;150.96253846153846;130.5406062347813;391.6218187043439;542.5843571658824;0;True;True
596-42-3999;B;Mandalay;Normal;Male;Food and beverages;18.22;7;6.377;133.917;3/10/2019;14:04:00.0;Credit card;127.54;4.761904762;6.377;6.6;263.6025;258.70254556308134;776.107636689244;1039.710136689244;0;True;True
597-78-7908;C;Naypyitaw;Normal;Male;Fashion accessories;90.22;3;13.533;284.193;2/18/2019;19:39:00.0;Cash;270.66;4.761904762;13.533;6.2;213.7185;213.41195114320564;640.2358534296169;853.954353429617;0;True;True
598-06-7312;B;Mandalay;Member;Male;Fashion accessories;91.35;1;4.5675;95.9175;2/16/2019;15:42:00.0;Cash;91.35;4.761904762;4.5675;6.8;312.970875;223.55562133644727;670.6668640093418;983.6377390093418;0;True;True
598-47-9715;C;Naypyitaw;Normal;Male;Electronic accessories;84.07;4;16.814;353.094;3/7/2019;16:54:00.0;Ewallet;336.28;4.761904762;16.814;4.4;159.8065;100.14843938561899;300.44531815685696;460.251818156857;0;True;True
600-38-9738;C;Naypyitaw;Member;Male;Sports and travel;71.92;5;17.98;377.58;1/17/2019;15:05:00.0;Credit card;359.6;4.761904762;17.98;4.3;285.705;270.97894243381717;812.9368273014516;1098.6418273014515;0;True;True
602-16-6955;B;Mandalay;Normal;Female;Sports and travel;76.6;10;38.300000000000004;804.3;1/24/2019;18:10:00.0;Ewallet;766.0;4.761904762;38.3;6.0;415.54234615384615;254.7916062781655;764.3748188344964;1179.9171649883426;0;True;True
602-80-9671;C;Naypyitaw;Member;Female;Home and lifestyle;15.95;6;4.784999999999999;100.485;2/9/2019;17:15:00.0;Credit card;95.7;4.761904762;4.785;5.1;251.68419230769229;238.62635091389373;715.8790527416812;967.5632450493736;0;True;True
603-07-0961;C;Naypyitaw;Member;Male;Electronic accessories;74.79;5;18.6975;392.6475;1/10/2019;11:34:00.0;Cash;373.95;4.761904762;18.6975;4.9;395.66099999999994;241.14208428862534;723.426252865876;1119.087252865876;0;True;True
604-70-6476;A;Yangon;Member;Male;Fashion accessories;17.94;5;4.485;94.185;1/23/2019;14:04:00.0;Ewallet;89.7;4.761904762;4.485;6.8;352.5992647058824;255.07323188168175;765.2196956450452;1117.8189603509277;0;True;True
605-03-2706;A;Yangon;Normal;Female;Health and beauty;15.8;3;2.3700000000000006;49.77;3/25/2019;18:02:00.0;Cash;47.4;4.761904762;2.37;9.5;252.55183333333332;169.84542196877138;509.53626590631416;762.0880992396475;0;True;True
605-72-4132;C;Naypyitaw;Normal;Female;Food and beverages;94.47;8;37.788000000000004;793.548;2/27/2019;15:12:00.0;Cash;755.76;4.761904762;37.788;9.1;418.53225000000003;274.8138482604564;824.4415447813692;1242.9737947813692;0;True;True
605-83-1050;B;Mandalay;Normal;Male;Fashion accessories;27.18;2;2.718;57.078;3/15/2019;16:26:00.0;Ewallet;54.36;4.761904762;2.718;4.3;245.20125;211.0398886756956;633.1196660270869;878.3209160270868;0;True;True
606-80-4905;C;Naypyitaw;Member;Female;Sports and travel;19.15;6;5.745;120.645;1/29/2019;10:01:00.0;Credit card;114.9;4.761904762;5.745;6.8;293.047125;247.75484160291904;743.2645248087572;1036.3116498087572;0;True;True
607-65-2441;C;Naypyitaw;Member;Male;Health and beauty;81.95;10;40.975;860.475;3/10/2019;12:39:00.0;Credit card;819.5;4.761904762;40.975;6.0;263.6025;258.70254556308134;776.107636689244;1039.710136689244;0;True;True
607-76-6216;C;Naypyitaw;Member;Female;Fashion accessories;92.49;5;23.122500000000002;485.5725;3/2/2019;16:35:00.0;Credit card;462.45;4.761904762;23.1225;8.6;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
608-04-3797;B;Mandalay;Member;Female;Health and beauty;25.32;8;10.128;212.688;3/5/2019;20:24:00.0;Ewallet;202.56;4.761904762;10.128;8.7;366.5222647058823;250.589063318259;751.767189954777;1118.2894546606594;0;True;True
608-05-3804;B;Mandalay;Member;Male;Electronic accessories;39.75;1;1.9875;41.7375;2/25/2019;20:19:00.0;Cash;39.75;4.761904762;1.9875;6.1;300.45225;170.06616697479836;510.1985009243951;810.6507509243951;0;True;True
608-27-6295;B;Mandalay;Member;Male;Electronic accessories;52.89;6;15.867000000000003;333.207;1/19/2019;17:34:00.0;Credit card;317.34;4.761904762;15.867;9.8;307.17028125;192.9837166062609;578.9511498187827;886.1214310687827;0;True;True
608-96-3517;B;Mandalay;Member;Female;Fashion accessories;91.54;4;18.308000000000003;384.468;3/23/2019;19:20:00.0;Credit card;366.16;4.761904762;18.308;4.8;372.27654545454544;222.63081920271668;667.89245760815;1040.1690030626955;0;True;True
609-81-8548;A;Yangon;Member;Female;Home and lifestyle;37.44;6;11.232;235.872;2/6/2019;13:55:00.0;Credit card;224.64;4.761904762;11.232;5.9;223.49411538461538;115.00471730019633;345.014151900589;568.5082672852044;0;True;True
610-46-4100;A;Yangon;Normal;Male;Health and beauty;28.95;7;10.1325;212.7825;3/3/2019;20:31:00.0;Credit card;202.65;4.761904762;10.1325;6.0;346.65524999999997;267.7008714939228;803.1026144817685;1149.7578644817684;0;True;True
612-36-5536;A;Yangon;Member;Male;Food and beverages;80.96;8;32.384;680.064;2/17/2019;11:12:00.0;Credit card;647.68;4.761904762;32.384;7.4;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
613-59-9758;C;Naypyitaw;Normal;Female;Sports and travel;14.36;10;7.18;150.78;1/27/2019;14:28:00.0;Cash;143.6;4.761904762;7.18;5.4;331.1355;194.24026289109062;582.7207886732718;913.8562886732718;0;True;True
616-24-2851;B;Mandalay;Member;Female;Fashion accessories;17.87;4;3.5740000000000003;75.054;3/22/2019;14:42:00.0;Ewallet;71.48;4.761904762;3.574;6.5;317.9148;219.70392418866808;659.1117725660042;977.0265725660042;0;True;True
616-87-0016;B;Mandalay;Normal;Male;Fashion accessories;95.54;7;33.43900000000001;702.219;3/9/2019;14:36:00.0;Credit card;668.78;4.761904762;33.439;9.6;467.1279375;283.7113581800392;851.1340745401176;1318.2620120401175;0;True;True
617-15-4209;C;Naypyitaw;Member;Male;Health and beauty;15.37;2;1.537;32.277;3/16/2019;19:47:00.0;Cash;30.74;4.761904762;1.537;7.2;350.497;260.008665571818;780.0259967154541;1130.5229967154542;0;True;True
618-34-8551;A;Yangon;Normal;Female;Sports and travel;93.18;2;9.318000000000001;195.678;1/16/2019;18:41:00.0;Credit card;186.36;4.761904762;9.318;8.5;428.9082;360.06201153745724;1080.1860346123717;1509.0942346123718;0;True;True
620-02-2046;C;Naypyitaw;Normal;Male;Home and lifestyle;69.4;2;6.940000000000001;145.74;1/27/2019;19:48:00.0;Ewallet;138.8;4.761904762;6.94;9.0;331.1355;194.24026289109062;582.7207886732718;913.8562886732718;0;True;True
622-20-1945;C;Naypyitaw;Normal;Female;Health and beauty;39.42;1;1.971;41.391;1/18/2019;15:08:00.0;Cash;39.42;4.761904762;1.971;8.4;308.9415;264.51673445088966;793.550203352669;1102.491703352669;0;True;True
624-01-8356;B;Mandalay;Normal;Female;Home and lifestyle;49.01;10;24.505;514.605;1/27/2019;10:44:00.0;Credit card;490.1;4.761904762;24.505;4.2;331.1355;194.24026289109062;582.7207886732718;913.8562886732718;0;True;True
626-43-7888;C;Naypyitaw;Normal;Female;Fashion accessories;60.41;8;24.164;507.444;2/7/2019;12:23:00.0;Ewallet;483.28;4.761904762;24.164;9.6;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
627-95-3243;B;Mandalay;Member;Female;Home and lifestyle;77.68;9;34.95600000000001;734.076;2/4/2019;13:21:00.0;Ewallet;699.12;4.761904762;34.956;9.8;221.77240909090912;220.48423212713175;661.4526963813953;883.2251054723044;0;True;True
628-34-3388;C;Naypyitaw;Normal;Male;Fashion accessories;27.38;6;8.214;172.494;1/5/2019;20:54:00.0;Credit card;164.28;4.761904762;8.214;7.9;294.723625;211.339828681431;634.019486044293;928.7431110442931;0;True;True
628-90-8624;B;Mandalay;Member;Male;Health and beauty;82.58;10;41.29;867.09;3/14/2019;14:41:00.0;Cash;825.8;4.761904762;41.29;5.0;400.813;294.51372163684044;883.5411649105213;1284.3541649105214;0;True;True
629-42-4133;C;Naypyitaw;Normal;Male;Health and beauty;21.8;8;8.72;183.12;2/19/2019;19:24:00.0;Cash;174.4;4.761904762;8.72;8.3;469.79099999999994;277.79071324413906;833.3721397324172;1303.1631397324172;0;True;True
630-74-5166;A;Yangon;Normal;Male;Sports and travel;62.13;6;18.639000000000003;391.419;3/22/2019;20:19:00.0;Cash;372.78;4.761904762;18.639;7.4;317.9148;219.70392418866808;659.1117725660042;977.0265725660042;0;True;True
631-34-1880;C;Naypyitaw;Member;Male;Food and beverages;24.31;3;3.6464999999999996;76.5765;1/8/2019;19:09:00.0;Credit card;72.93;4.761904762;3.6465;4.3;294.09625;237.65808106409125;712.9742431922738;1007.0704931922737;0;True;True
631-41-3108;A;Yangon;Normal;Male;Home and lifestyle;46.33;7;16.215500000000002;340.5255;3/3/2019;13:23:00.0;Credit card;324.31;4.761904762;16.2155;7.4;346.65524999999997;267.7008714939228;803.1026144817685;1149.7578644817684;0;True;True
632-32-4574;B;Mandalay;Normal;Male;Sports and travel;75.92;8;30.368000000000002;637.728;3/20/2019;14:14:00.0;Cash;607.36;4.761904762;30.368;5.5;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
632-90-0281;C;Naypyitaw;Normal;Female;Fashion accessories;37.55;10;18.775000000000002;394.275;3/8/2019;20:01:00.0;Credit card;375.5;4.761904762;18.775;9.3;284.1261818181818;266.55255264621576;799.6576579386473;1083.7838397568291;0;True;True
633-09-3463;C;Naypyitaw;Normal;Female;Electronic accessories;47.65;3;7.1475;150.0975;3/28/2019;12:58:00.0;Credit card;142.95;4.761904762;7.1475;9.5;222.9402;137.2153104135978;411.6459312407934;634.5861312407934;0;True;True
633-44-8566;A;Yangon;Member;Male;Food and beverages;49.38;7;17.283;362.943;3/27/2019;20:35:00.0;Credit card;345.66;4.761904762;17.283;7.3;290.28195;278.0149164361959;834.0447493085877;1124.3266993085876;0;True;True
633-91-1052;A;Yangon;Normal;Female;Home and lifestyle;12.03;2;1.203;25.263;1/27/2019;15:51:00.0;Cash;24.06;4.761904762;1.203;5.1;331.1355;194.24026289109062;582.7207886732718;913.8562886732718;0;True;True
634-97-8956;A;Yangon;Normal;Male;Food and beverages;32.9;3;4.935;103.635;2/17/2019;17:27:00.0;Credit card;98.7;4.761904762;4.935;9.1;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
635-28-5728;A;Yangon;Normal;Male;Health and beauty;56.0;3;8.4;176.4;2/28/2019;19:33:00.0;Ewallet;168.0;4.761904762;8.4;4.8;349.503;247.48751089943912;742.4625326983173;1091.9655326983172;0;True;True
635-40-6220;A;Yangon;Normal;Male;Health and beauty;89.6;8;35.839999999999996;752.64;2/7/2019;11:28:00.0;Ewallet;716.8;4.761904762;35.84;6.6;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
636-17-0325;B;Mandalay;Normal;Male;Health and beauty;62.57;4;12.514000000000001;262.794;2/25/2019;18:37:00.0;Cash;250.28;4.761904762;12.514;9.5;300.45225;170.06616697479836;510.1985009243951;810.6507509243951;0;True;True
636-48-8204;A;Yangon;Normal;Male;Electronic accessories;34.56;5;8.64;181.44;2/17/2019;11:15:00.0;Ewallet;172.8;4.761904762;8.64;9.9;407.6592692307692;265.8238849072677;797.4716547218031;1205.1309239525724;0;True;True
636-98-3364;B;Mandalay;Member;Female;Electronic accessories;26.26;3;3.939;82.719;3/2/2019;12:36:00.0;Ewallet;78.78;4.761904762;3.939;6.3;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
638-60-7125;A;Yangon;Normal;Female;Electronic accessories;99.56;8;39.824000000000005;836.304;2/14/2019;17:03:00.0;Credit card;796.48;4.761904762;39.824;5.2;306.7614375;243.38191299792854;730.1457389937856;1036.9071764937855;0;True;True
639-76-1242;C;Naypyitaw;Normal;Male;Food and beverages;40.52;5;10.130000000000003;212.73;2/3/2019;15:19:00.0;Cash;202.6;4.761904762;10.13;4.5;390.56624999999997;254.39204580844464;763.1761374253339;1153.7423874253338;0;True;True
640-48-5028;B;Mandalay;Member;Female;Home and lifestyle;88.39;9;39.7755;835.2855;3/2/2019;12:40:00.0;Cash;795.51;4.761904762;39.7755;6.3;364.46141666666665;325.9668589930149;977.9005769790447;1342.3619936457112;0;True;True
640-49-2076;B;Mandalay;Normal;Male;Sports and travel;83.78;8;33.512;703.752;1/10/2019;14:49:00.0;Cash;670.24;4.761904762;33.512;5.1;395.66099999999994;241.14208428862534;723.426252865876;1119.087252865876;0;True;True
641-43-2399;B;Mandalay;Normal;Male;Home and lifestyle;25.55;4;5.11;107.31;1/26/2019;20:23:00.0;Ewallet;102.2;4.761904762;5.11;5.7;262.2066176470588;203.91742189261083;611.7522656778325;873.9588833248913;0;True;True
641-51-2661;C;Naypyitaw;Member;Female;Food and beverages;87.1;10;43.550000000000004;914.55;2/12/2019;14:45:00.0;Credit card;871.0;4.761904762;43.55;9.9;374.873625;351.11159311481725;1053.3347793444518;1428.2084043444518;0;True;True
641-62-7288;B;Mandalay;Normal;Male;Home and lifestyle;99.92;6;29.976;629.496;3/24/2019;13:33:00.0;Ewallet;599.52;4.761904762;29.976;7.1;316.1330454545454;206.7295037045335;620.1885111136005;936.321556568146;0;True;True
641-96-3695;C;Naypyitaw;Member;Female;Fashion accessories;43.46;6;13.038;273.798;2/7/2019;17:55:00.0;Ewallet;260.76;4.761904762;13.038;8.5;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
642-30-6693;B;Mandalay;Normal;Female;Sports and travel;54.51;6;16.353;343.413;3/17/2019;13:54:00.0;Ewallet;327.06;4.761904762;16.353;7.8;329.3815;273.3553515237995;820.0660545713986;1149.4475545713985;0;True;True
642-32-2990;A;Yangon;Normal;Female;Food and beverages;10.96;10;5.48;115.08;2/2/2019;20:48:00.0;Ewallet;109.6;4.761904762;5.48;6.0;295.78200000000004;220.62918555776938;661.8875566733082;957.6695566733082;0;True;True
642-61-4706;B;Mandalay;Member;Male;Food and beverages;93.4;2;9.340000000000002;196.14;3/30/2019;16:34:00.0;Cash;186.8;4.761904762;9.34;5.5;407.91450000000003;236.7381595485823;710.2144786457469;1118.1289786457469;0;True;True
643-38-7867;A;Yangon;Normal;Male;Home and lifestyle;97.94;1;4.897;102.837;3/7/2019;11:44:00.0;Ewallet;97.94;4.761904762;4.897;6.9;159.8065;100.14843938561899;300.44531815685696;460.251818156857;0;True;True
645-44-1170;A;Yangon;Member;Male;Home and lifestyle;58.07;9;26.131500000000003;548.7615;1/19/2019;20:07:00.0;Ewallet;522.63;4.761904762;26.1315;4.3;307.17028125;192.9837166062609;578.9511498187827;886.1214310687827;0;True;True
645-78-8093;A;Yangon;Normal;Female;Sports and travel;93.14;2;9.314;195.594;1/20/2019;18:09:00.0;Ewallet;186.28;4.761904762;9.314;4.1;365.5449;251.73712497782282;755.2113749334685;1120.7562749334684;0;True;True
647-50-1224;A;Yangon;Normal;Female;Fashion accessories;29.42;10;14.710000000000003;308.91;1/12/2019;16:23:00.0;Ewallet;294.2;4.761904762;14.71;8.9;471.34213636363637;362.11998213514056;1086.3599464054216;1557.702082769058;0;True;True
648-83-1321;A;Yangon;Member;Male;Home and lifestyle;63.56;10;31.78;667.38;1/16/2019;17:59:00.0;Cash;635.6;4.761904762;31.78;4.3;428.9082;360.06201153745724;1080.1860346123717;1509.0942346123718;0;True;True
648-94-3045;C;Naypyitaw;Normal;Male;Health and beauty;58.95;10;29.475;618.975;2/7/2019;14:27:00.0;Ewallet;589.5;4.761904762;29.475;8.1;361.410525;255.47559339553743;766.4267801866123;1127.8373051866124;0;True;True
649-11-3678;C;Naypyitaw;Normal;Female;Food and beverages;22.93;9;10.3185;216.6885;2/26/2019;20:26:00.0;Cash;206.37;4.761904762;10.3185;5.5;267.5738333333333;215.94100684779048;647.8230205433714;915.3968538767047;0;True;True
649-29-6775;B;Mandalay;Normal;Male;Fashion accessories;33.52;1;1.6760000000000002;35.196;2/8/2019;15:31:00.0;Cash;33.52;4.761904762;1.676;6.7;423.721375;374.95216288179074;1124.8564886453723;1548.5778636453724;0;True;True
650-98-6268;B;Mandalay;Member;Female;Food and beverages;20.87;3;3.1305;65.7405;3/20/2019;13:53:00.0;Credit card;62.61;4.761904762;3.1305;8.0;363.8803;265.86313660669464;797.5894098200839;1161.4697098200838;0;True;True
651-61-0874;C;Naypyitaw;Normal;Male;Home and lifestyle;46.22;4;9.244;194.124;3/12/2019;20:04:00.0;Credit card;184.88;4.761904762;9.244;6.2;306.462625;211.61838859329754;634.8551657798926;941.3177907798926;0;True;True
651-88-7328;A;Yangon;Normal;Female;Fashion accessories;65.74;9;29.583;621.243;1/1/2019;13:55:00.0;Cash;591.66;4.761904762;29.583;7.7;395.43175;263.0563902816709;789.1691708450126;1184.6009208450125;0;True;True
651-96-5970;A;Yangon;Normal;Male;Fashion accessories;46.41;1;2.3205;48.7305;3/3/2019;20:06:00.0;Credit card;46.41;4.761904762;2.3205;4.0;346.65524999999997;267.7008714939228;803.1026144817685;1149.7578644817684;0;True;True
652-43-6591;A;Yangon;Normal;Female;Fashion accessories;97.29;8;38.916000000000004;817.236;3/9/2019;13:18:00.0;Credit card;778.32;4.761904762;38.916;6.2;467.1279375;283.7113581800392;851.1340745401176;1318.2620120401175;0;True;True
652-49-6720;C;Naypyitaw;Member;Female;Electronic accessories;60.95;1;3.0475000000000003;63.9975;2/18/2019;11:40:00.0;Ewallet;60.95;4.761904762;3.0475;5.9;213.7185;213.41195114320564;640.2358534296169;853.954353429617;0;True;True
655-07-2265;A;Yangon;Normal;Male;Electronic accessories;78.31;3;11.746500000000001;246.6765;3/5/2019;16:38:00.0;Ewallet;234.93;4.761904762;11.7465;5.4;366.5222647058823;250.589063318259;751.767189954777;1118.2894546606594;0;True;True
655-85-5130;B;Mandalay;Member;Female;Fashion accessories;38.3;4;7.66;160.86;3/13/2019;19:22:00.0;Cash;153.2;4.761904762;7.66;5.7;206.3607;145.04503717604408;435.13511152813226;641.4958115281322;0;True;True
656-16-1063;B;Mandalay;Normal;Male;Sports and travel;46.42;3;6.963;146.223;1/4/2019;13:24:00.0;Credit card;139.26;4.761904762;6.963;4.4;270.61475;209.325986094596;627.977958283788;898.5927082837879;0;True;True
656-95-9349;A;Yangon;Member;Female;Health and beauty;68.93;7;24.125500000000002;506.6355;3/11/2019;11:03:00.0;Credit card;482.51;4.761904762;24.1255;4.6;269.20472727272727;150.1553936990549;450.46618109716474;719.670908369892;0;True;True
658-66-3967;C;Naypyitaw;Normal;Male;Health and beauty;53.19;7;18.6165;390.9465;1/14/2019;15:42:00.0;Ewallet;372.33;4.761904762;18.6165;5.0;305.12434615384615;216.3199151712174;648.9597455136521;954.0840916674983;0;True;True
659-36-1684;C;Naypyitaw;Member;Male;Sports and travel;57.12;7;19.992;419.832;1/12/2019;12:02:00.0;Credit card;399.84;4.761904762;19.992;6.5;471.34213636363637;362.11998213514056;1086.3599464054216;1557.702082769058;0;True;True
659-65-8956;B;Mandalay;Member;Male;Fashion accessories;51.36;1;2.568;53.928;1/16/2019;15:26:00.0;Ewallet;51.36;4.761904762;2.568;5.2;428.9082;360.06201153745724;1080.1860346123717;1509.0942346123718;0;True;True
660-29-7083;C;Naypyitaw;Normal;Male;Electronic accessories;55.87;10;27.935;586.635;1/15/2019;15:01:00.0;Cash;558.7;4.761904762;27.935;5.8;457.25076923076927;309.71964871931726;929.1589461579517;1386.409715388721;0;True;True
662-47-5456;C;Naypyitaw;Member;Male;Fashion accessories;35.19;10;17.595;369.495;3/17/2019;19:06:00.0;Credit card;351.9;4.761904762;17.595;8.4;329.3815;273.3553515237995;820.0660545713986;1149.4475545713985;0;True;True
662-72-2873;A;Yangon;Normal;Female;Food and beverages;40.94;5;10.235;214.935;1/6/2019;13:58:00.0;Ewallet;204.7;4.761904762;10.235;9.9;401.5783333333333;286.8509239146486;860.5527717439459;1262.1311050772792;0;True;True
